Negative	We never truly come to care about the main characters and whether or not they 'll wind up together , and Michele 's spiritual quest is neither amusing nor dramatic enough to sustain interest .
Negative	The plot grows thin soon , and you find yourself praying for a quick resolution .
Negative	Too bad Maggio could n't come up with a better script .
Negative	Much of the cast is stiff or just plain bad .
Negative	Rice is too pedestrian a filmmaker to bring any edge or personality to The Rising Place that would set it apart from other Deep South stories .
Negative	At best , Cletis Tout might inspire a trip to the video store -- in search of a better movie experience .
Negative	Witless , pointless , tasteless and idiotic .
Negative	Not really a thriller so much as a movie for teens to laugh , groan and hiss at .
Negative	As plain and pedestrian as catsup --
Positive	An improvement on the feeble examples of big-screen Poke-mania that have preceded it .
Negative	Whatever satire Lucky Break was aiming for , it certainly got lost in the `` soon-to-be-forgettable '' section of the quirky rip-off prison romp pile .
Negative	It 's petty thievery like this that puts flimsy flicks like this behind bars
Negative	The package in which this fascinating -- and timely -- content comes wrapped is disappointingly generic .
Negative	Guys say mean things and shoot a lot of bullets .
Negative	Some of the characters die and others do n't , and the film pretends that those living have learned some sort of lesson , and , really , nobody in the viewing audience cares .
Negative	Wildly incompetent but brilliantly named Half Past Dead -- or for Seagal pessimists : Totally Past His Prime .
Negative	Just another combination of bad animation and mindless violence ... lacking the slightest bit of wit or charm .
Negative	All the movie 's narrative gymnastics ca n't disguise the fact that it 's inauthentic at its core and that its story just is n't worth telling .
Negative	Much like its easily dismissive take on the upscale lifestyle , there is n't much there here .
Negative	The film ultimately offers nothing more than people in an urban jungle needing other people to survive ...
Negative	For all its shoot-outs , fistfights , and car chases , this movie is a phlegmatic bore , so tedious it makes the silly spy vs. spy film The Sum of All Fears , starring Ben Affleck , seem downright Hitchcockian .
Negative	This mild-mannered farce , directed by one of its writers , John C. Walsh , is corny in a way that bespeaks an expiration date passed a long time ago .
Negative	A bit too eager to please .
Negative	You 'd be hard put to find a movie character more unattractive or odorous -LRB- than Leon -RRB- .
Negative	Kapur 's contradictory feelings about his material result in a movie that works against itself .
Positive	`` the road paved with good intentions leads to the video store ''
Negative	Animated drivel meant to enhance the self-image of drooling idiots .
Negative	One scene after another in this supposedly funny movie falls to the floor with a sickening thud .
Negative	` The Château is never quite able to overcome the cultural moat surrounding its ludicrous and contrived plot . '
Negative	Jacobi , the most fluent of actors , is given relatively dry material from Nijinsky 's writings to perform , and the visuals , even erotically frank ones , become dullingly repetitive .
Positive	Crudup 's screen presence is the one thing that holds interest in the midst of a mushy , existential exploration of why men leave their families .
Negative	Despite terrific special effects and funnier gags , Harry Potter and the Chamber of Secrets finds a way to make J.K. Rowling 's marvelous series into a deadly bore .
Negative	An incredibly narrow in-joke targeted to the tiniest segment of an already obscure demographic .
Negative	The only thing I laughed at were the people who paid to see it .
Negative	All of the elements are in place for a great film noir , but director George Hickenlooper 's approach to the material is too upbeat .
Negative	The hackneyed story about an affluent damsel in distress who decides to fight her bully of a husband is simply too overdone .
Negative	Then you get another phone call warning you that if the video is n't back at Blockbuster before midnight , you 're going to face frightening late fees .
Negative	Possibly the most irresponsible picture ever released by a major film studio .
Negative	... a cheap , ludicrous attempt at serious horror .
Negative	Those of you who are not an eighth grade girl will most likely doze off during this one .
Negative	Befuddled in its characterizations as it begins to seem as long as the two year affair which is its subject
Negative	The movie would seem less of a trifle if Ms. Sugarman followed through on her defiance of the saccharine .
Negative	It 's just not very smart .
Negative	Like the excruciating End of Days , Collateral Damage presents Schwarzenegger as a tragic figure , but sympathy really belongs with any viewer forced to watch him try out so many complicated facial expressions .
Negative	Imagine -LRB- if possible -RRB- a Pasolini film without passion or politics , or an Almodovar movie without beauty or humor , and you have some idea of the glum , numb experience of watching O Fantasma .
Negative	punitive minutes of eardrum-dicing gunplay , screeching-metal smashups , and flaccid odd-couple sniping .
Negative	Sadly , though many of the actors throw off a spark or two when they first appear , they ca n't generate enough heat in this cold vacuum of a comedy to start a reaction .
Negative	Never capitalizes on this concept and opts for the breezy and amateurish feel of an after school special on the subject of tolerance .
Negative	After a while , Hoffman 's quirks and mannerisms , particularly his penchant for tearing up on cue -- things that seem so real in small doses -- become annoying and artificial .
Negative	This wretchedly unfunny wannabe comedy is inane and awful - no doubt , it 's the worst movie I 've seen this summer .
Negative	It 's drab .
Negative	It 's uninteresting .
Negative	It squanders Chan 's uniqueness ; it could even be said to squander Jennifer Love Hewitt !
Negative	The movie keeps coming back to the achingly unfunny Phonce and his several silly subplots .
Negative	This tale has been told and retold ; the races and rackets change , but the song remains the same .
Negative	A surprisingly flat retread , hobbled by half-baked setups and sluggish pacing .
Negative	Forget the Psychology study of romantic obsession and just watch the procession of costumes in castles and this wo n't seem like such a bore .
Negative	A film that should be relegated to a dark video store corner is somehow making its way instead to theaters .
Negative	It 's hard to imagine acting that could be any flatter .
Negative	New ways of describing badness need to be invented to describe exactly how bad it is .
Negative	Lots of effort and intelligence are on display but in execution it is all awkward , static , and lifeless rumblings .
Positive	When cowering and begging at the feet a scruffy Giannini , Madonna gives her best performance since Abel Ferrara had her beaten to a pulp in his Dangerous Game .
Negative	I suspect that there are more interesting ways of dealing with the subject .
Negative	The film itself is about something very interesting and odd that would probably work better as a real documentary without the insinuation of mediocre acting or a fairly trite narrative .
Negative	Their parents would do well to cram earplugs in their ears and put pillowcases over their heads for minutes .
Negative	For all its violence , the movie is remarkably dull with only Caine making much of an impression .
Negative	A sub-formulaic slap in the face to seasonal cheer .
Negative	Several uninteresting , unlikeable people do bad things to and with each other in `` Unfaithful . ''
Negative	Why anyone who is not a character in this movie should care is beyond me .
Negative	Hill looks to be going through the motions , beginning with the pale script .
Positive	Howard conjures the past via surrealist flourishes so overwrought you 'd swear he just stepped out of a Buñuel retrospective .
Negative	It 's not a bad premise , just a bad movie .
Negative	An already thin story boils down to surviving invaders seeking an existent anti-virus .
Negative	By the time the surprise ending is revealed , interest can not be revived .
Negative	The heedless impetuousness of youth is on full , irritating display in -LRB- this -RRB- meandering and pointless French coming-of-age import from writer-director Anne-Sophie Birot .
Negative	A peculiar misfire that even Tunney ca n't save .
Negative	Watching Queen of the Damned is like reading a research paper , with special effects tossed in .
Negative	I ca n't remember the last time I saw worse stunt editing or cheaper action movie production values than in Extreme Ops .
Negative	Too much of Nemesis has a tired , talky feel .
Negative	I felt trapped and with no obvious escape for the entire minutes .
Negative	Leaves us wondering less about its ideas and more about its characterization of Hitler and the contrived nature of its provocative conclusion .
Negative	It is that rare combination of bad writing , bad direction and bad acting -- the trifecta of badness .
Negative	A soulless jumble of ineptly assembled cliches and pabulum that plays like a -minute commercial for NBA properties .
Negative	Borstal Boy represents the worst kind of filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy .
Negative	The film 's lack of personality permeates all its aspects -- from the TV movie-esque , affected child acting to the dullest Irish pub scenes ever filmed .
Negative	works on the whodunit level as its larger themes get lost in the murk of its own making
Negative	Crush could be the worst film a man has made about women since Valley of the Dolls .
Positive	Ever has the same sledgehammer appeal as Pokemon videos , but it breathes more on the big screen and induces headaches more slowly .
Negative	Feels like the work of someone who may indeed have finally aged past his prime ... and , perhaps more than he realizes , just wants to be liked by the people who can still give him work .
Negative	Viewers of Barney 's crushingly self-indulgent spectacle will see nothing in it to match the ordeal of sitting through it .
Negative	Sayles ... once again strands his superb performers in the same old story .
Negative	The Piano Teacher , like its title character , is repellantly out of control .
Negative	I have to admit I walked out of Runteldat .
Negative	I did go back and check out the last minutes , but these were more repulsive than the first or minutes .
Negative	There 's already been too many of these films ...
Positive	Several of Steven Soderbergh 's earlier films were hailed as the works of an artist .
Negative	Sadly , Full Frontal plays like the work of a dilettante .
Negative	Clockstoppers is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up .
Negative	` The War of the Roses , ' trailer-trash style .
Negative	Supposedly , Pokemon ca n't be killed , but Pokemon Ever practically assures that the pocket monster movie franchise is nearly ready to keel over .
Negative	White has n't developed characters so much as caricatures , one-dimensional buffoons that get him a few laughs but nothing else .
Negative	The film feels formulaic , its plot and pacing typical Hollywood war-movie stuff , while the performances elicit more of a sense of deja vu than awe .
Negative	This overproduced piece of dreck is shockingly bad and absolutely unnecessary .
Negative	Hmmm ... might I suggest that the wayward wooden one end it all by stuffing himself into an electric pencil sharpener ?
Negative	The makers of Mothman Prophecies succeed in producing that most frightening of all movies -- a mediocre horror film too bad to be good and too good to be bad .
Negative	Mr. Deeds is not really a film as much as it is a loose collection of not-so-funny gags , scattered moments of lazy humor .
Negative	How this one escaped the Lifetime network I 'll never know .
Negative	Could n't someone take Rob Schneider and have him switch bodies with a funny person ?
Negative	One of these days Hollywood will come up with an original idea for a teen movie , but until then there 's always these rehashes to feed to the younger generations .
Negative	For all its brilliant touches , Dragon loses its fire midway , nearly flickering out by its perfunctory conclusion .
Negative	I have to admit that I am baffled by Jason X.
Negative	A mean-spirited film made by someone who surely read The Catcher in the Rye but clearly suffers from dyslexia
Negative	Instead of a witty expose on the banality and hypocrisy of too much kid-vid , we get an ugly , mean-spirited lashing out by an adult who 's apparently been forced by his kids to watch too many Barney videos .
Negative	This is a film living far too much in its own head .
Negative	Dogtown is hollow , self-indulgent , and - worst of all - boring .
Negative	A movie so bad that it quickly enters the pantheon of wreckage that includes Battlefield Earth and Showgirls .
Negative	It 's just too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain .
Negative	To be influenced chiefly by humanity 's greatest shame , reality shows -- reality shows for God 's sake !
Negative	-- is a crime that should be punishable by chainsaw .
Negative	A frustrating ` tweener ' -- too slick , contrived and exploitative for the art houses and too cynical , small and decadent for the malls .
Positive	What 's surprising about this traditional thriller , moderately successful but not completely satisfying , is exactly how genteel and unsurprising the execution turns out to be .
Negative	Drowning 's too good for this sucker .
Negative	An instantly forgettable snow-and-stuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holiday-season product .
Negative	Frankly , it 's pretty stupid .
Negative	But there 's plenty to offend everyone ...
Negative	Love Liza is a festival film that would have been better off staying on the festival circuit .
Negative	Quite frankly , I ca n't see why any actor of talent would ever work in a McCulloch production again if they looked at how this movie turned out .
Negative	My precious new Star Wars movie is a lumbering , wheezy drag ...
Negative	Too campy to work as straight drama and too violent and sordid to function as comedy , Vulgar is , truly and thankfully , a one-of-a-kind work .
Positive	Horrid little propaganda film with fascinating connections not only to the Serbs themselves but also to a network of American right-wing extremists .
Negative	Should have gone straight to video .
Negative	It looks like an action movie , but it 's so poorly made , on all levels , that it does n't even qualify as a spoof of such .
Negative	It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess , piss on trees , b.s. one another and put on a show in drag .
Negative	Consider the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director I admire .
Negative	A boring , pretentious muddle that uses a sensational , real-life th-Century crime as a metaphor for -- well , I 'm not exactly sure what -- and has all the dramatic weight of a raindrop .
Negative	Sheridan had a wonderful account to work from , but , curiously , he waters it down , turning grit and vulnerability into light reading .
Negative	Heavy with flabby rolls of typical Toback machinations .
Negative	It is very difficult to care about the character , and that is the central flaw of the film .
Negative	Snow Dogs finds its humour in a black man getting humiliated by a pack of dogs who are smarter than him
Negative	Whole stretches of the film may be incomprehensible to moviegoers not already clad in basic black .
Negative	Reggio and Glass so rhapsodize cynicism , with repetition and languorous slo-mo sequences , that Glass 's dirgelike score becomes a fang-baring lullaby .
Negative	Ends up offering nothing more than the latest Schwarzenegger or Stallone flick would .
Negative	If The Tuxedo actually were a suit , it would fit Chan like a $ bargain-basement special .
Negative	Parents beware ; this is downright movie penance .
Negative	... a complete shambles of a movie so sloppy , so uneven , so damn unpleasant that I ca n't believe any viewer , young or old , would have a good time here .
Negative	Has nothing good to speak about other than the fact that it is relatively short , tries its best to hide the fact that Seagal 's overweight and out of shape .
Negative	A pathetically inane and unimaginative cross between XXX and Vertical Limit .
Negative	Feels at times like a giant commercial for Universal Studios , where much of the action takes place .
Negative	Britney Spears ' phoniness is nothing compared to the movie 's contrived , lame screenplay and listless direction .
Negative	Every sequel you skip will be two hours gained .
Negative	But it has an ambition to say something about its subjects , but not a willingness .
Negative	Twenty-three movies into a mostly magnificent directorial career , Clint Eastwood 's efficiently minimalist style finally has failed him .
Negative	It should have stayed there .
Negative	But the feelings evoked in the film are lukewarm and quick to pass .
Negative	The most opaque , self-indulgent and just plain goofy an excuse for a movie as you can imagine .
Negative	Big Fat Liar is little more than Home Alone raised to a new , self-deprecating level .
Negative	Loses its sense of humor in a vat of failed jokes , twitchy acting , and general boorishness .
Negative	There 's a delightfully quirky movie to be made from curling , but Brooms is n't it .
Negative	The story suffers a severe case of oversimplification , superficiality and silliness .
